timestamp,ORCHIDS,TRANSPORT_FEES,EXPORT_TARIFF,IMPORT_TARIFF,SUNLIGHT,HUMIDITY,DAY,SUNLIGHT_zscore,HUMIDITY_zscore,IMPORT_TARIFF_zscore,EXPORT_TARIFF_zscore,TRANSPORT_FEES_zscore,ORCHIDS_zscore,x
30100,1118.0,1.3,9.5,-2.0,4427.002,93.75923,0,2.6396989780133513,1.9338422686003747,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.7002226748061664,2.6571245878444882
30200,1117.75,1.3,9.5,-2.0,4426.504,93.75517,0,2.6390868293363976,1.9334441792405013,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.6946844054183177,2.656548521399587
30300,1117.75,1.3,9.5,-2.0,4426.0044,93.75112,0,2.638472713916707,1.9330470703962916,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.6946844054183177,2.6559720722088342
30400,1117.5,1.3,9.5,-2.0,4425.5034,93.74707,0,2.6378568775971214,1.932649961552082,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.689146136030469,2.655394730681236
30500,1116.75,1.3,9.5,-2.0,4425.001,93.74302,0,2.6372393203776414,1.932252852707874,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.6725313278669227,2.6548164968167938
30600,1116.25,1.3,9.5,-2.0,4424.497,93.73897,0,2.636619796415424,1.9318557438636643,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.6614547890912252,2.654237243138812
30700,1117.25,1.3,9.5,-2.0,4423.9917,93.734924,0,2.635998674474731,1.9314590272257224,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.6836078666426202,2.653657415689406
30800,1117.75,1.3,9.5,-2.0,4423.485,93.73087,0,2.6353758316341445,1.9310615261752464,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.6946844054183177,2.653076186249003
30900,1118.75,1.3,9.5,-2.0,4422.976,93.72683,0,2.634750161600873,1.9306653978467032,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.7168374829697128,2.6524943827214025
31000,1118.25,1.3,9.5,-2.0,4422.4663,93.72279,0,2.6341236311176544,1.9302692695181587,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.7057609441940154,2.651912133025379
31100,1118.25,1.3,9.5,-2.0,4421.9546,93.71875,0,2.633494642206014,1.929873141189614,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.7057609441940154,2.651328608562433
31200,1118.25,1.3,9.5,-2.0,4421.4414,93.714714,0,2.632863809473057,1.9294774050673358,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.7057609441940154,2.6507443828513693
31300,1117.75,1.3,9.5,-2.0,4420.927,93.71068,0,2.632231501683047,1.9290818650481898,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.6946844054183177,2.65015951969369
31400,1118.25,1.3,9.5,-2.0,4420.4106,93.70664,0,2.631596735464617,1.9286857367196453,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.7057609441940154,2.6495729995284756
31500,1118.75,1.3,9.5,-2.0,4419.893,93.70261,0,2.6309604941891327,1.928290588906767,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.7168374829697128,2.648986351570795
31600,1118.75,1.3,9.5,-2.0,4419.374,93.69858,0,2.6303225320137535,1.9278954410938876,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.7168374829697128,2.648398811276269
31700,1119.75,1.3,9.5,-2.0,4418.8535,93.69455,0,2.6296827260170588,1.927500293281008,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.7389905605211078,2.647810314906551
31800,1119.75,1.3,9.5,-2.0,4418.3315,93.69052,0,2.6290410761990475,1.9271051454681283,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.7389905605211078,2.6472208624616402
31900,1117.25,1.3,9.5,-2.0,4417.808,93.68649,0,2.62839758255972,1.9267099976552486,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.6836078666426202,2.646630453941538
32000,1116.75,1.3,9.5,-2.0,4417.2827,93.68247,0,2.627751876334813,1.9263158303580328,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.6725313278669227,2.646039535198892
32100,1115.75,1.3,9.5,-2.0,4416.7563,93.678444,0,2.6271048179742746,1.9259210747514195,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.6503782503155278,2.645447533093827
32200,1115.75,1.3,9.5,-2.0,4416.228,93.67443,0,2.626455424106736,1.9255274957636037,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.6503782503155278,2.6448550844414105
32300,1114.75,1.3,9.5,-2.0,4415.6987,93.67041,0,2.625804801024986,1.9251333284663892,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.6282251727641328,2.64426161616492
32400,1114.75,1.3,9.5,-2.0,4415.1675,93.66639,0,2.6251518424362352,1.9247391611691747,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.6282251727641328,2.643666936859853
32500,1115.0,1.3,9.5,-2.0,4414.635,93.66238,0,2.624497285869012,1.9243459743876237,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.6337634421519815,2.6430720660239735
32600,1115.75,1.3,9.5,-2.0,4414.101,93.65836,0,2.623840885480471,1.9239518070904091,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.6503782503155278,2.6424756020452147
32700,1115.75,1.3,9.5,-2.0,4413.5654,93.65436,0,2.6231825183491946,1.9235596008245233,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.6503782503155278,2.6418793923882933
32800,1114.75,1.3,9.5,-2.0,4413.0283,93.650345,0,2.6225223073966006,1.923165923785141,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.6282251727641328,2.6412812710546483
32900,1114.75,1.3,9.5,-2.0,4412.4897,93.64634,0,2.621860252622691,1.9227732272614229,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.6282251727641328,2.6406828307134984
33000,1113.25,1.3,9.5,-2.0,4411.95,93.642334,0,2.621196845713149,1.9223804326861396,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.5949955564370404,2.6400836255437734
33100,1114.75,1.3,9.5,-2.0,4411.4087,93.63833,0,2.6205314720608706,1.9219878342139873,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.6282251727641328,2.6394835279740465
33200,1114.5,1.3,9.5,-2.0,4410.8657,93.63433,0,2.619864008744434,1.9215956279481028,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.622686903376284,2.6388826016795117
33300,1115.75,1.3,9.5,-2.0,4410.3213,93.63033,0,2.619194824528101,1.921203421682217,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.6503782503155278,2.6382807830481294
33400,1115.25,1.3,9.5,-2.0,4409.7754,93.626335,0,2.618523796490454,1.9208117056741636,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.6393017115398303,2.6376783268754003
33500,1116.75,1.3,9.5,-2.0,4409.228,93.62234,0,2.6178509246314894,1.9204199896661103,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.6725313278669227,2.6370749146274783
33600,1115.25,1.3,9.5,-2.0,4408.679,93.61835,0,2.617176086029788,1.9200287639158906,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.6393017115398303,2.636470801099863
33700,1114.25,1.3,9.5,-2.0,4408.129,93.61436,0,2.6165000182138756,1.9196375381656698,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.6171486339884353,2.635866050188786
33800,1113.25,1.3,9.5,-2.0,4407.577,93.61037,0,2.615821491969542,1.919246312415449,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.5949955564370404,2.6352600245107856
33900,1114.25,1.3,9.5,-2.0,4407.024,93.606384,0,2.615141736510998,1.9188554788714944,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.6171486339884353,2.6346536162764003
34000,1113.25,1.3,9.5,-2.0,4406.469,93.602394,0,2.6144595226240313,1.9184642531212734,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.5949955564370404,2.6340456784480155
34100,1113.25,1.3,9.5,-2.0,4405.913,93.59841,0,2.613776079522854,1.9180736156804514,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.5949955564370404,2.6334374854767826
34200,1115.25,1.3,9.5,-2.0,4405.3555,93.59444,0,2.6130907926003615,1.9176843509615606,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.6393017115398303,2.6328292283251207
34300,1114.25,1.3,9.5,-2.0,4404.7964,93.590454,0,2.612403538935132,1.9172935174176047,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.6171486339884353,2.6322189320516203
34400,1116.25,1.3,9.5,-2.0,4404.236,93.58648,0,2.6117146872914274,1.9169038604924475,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.6614547890912252,2.6316085716608453
34500,1115.75,1.3,9.5,-2.0,4403.674,93.582504,0,2.6110238689049865,1.916514007464158,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.6503782503155278,2.630997064042995
34600,1116.75,1.3,9.5,-2.0,4403.1104,93.57854,0,2.6103310837758076,1.9161253310546658,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.6725313278669227,2.630385301092831
34700,1115.25,1.3,9.5,-2.0,4402.5454,93.57456,0,2.6096365777467345,1.91573508582011,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.6393017115398303,2.6297716264975217
34800,1115.25,1.3,9.5,-2.0,4401.9795,93.570595,0,2.6089409654248716,1.9153463113590503,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.6393017115398303,2.629158333858628
34900,1113.75,1.3,9.5,-2.0,4401.4116,93.566635,0,2.608242894674587,1.9149580271558244,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.6060720952127379,2.628544084986656
35000,1113.5,1.3,9.5,-2.0,4400.8423,93.56267,0,2.6075431030244074,1.9145692526947649,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.6005338258248891,2.6279286252439937
35100,1113.5,1.3,9.5,-2.0,4400.2715,93.55871,0,2.6068414675529112,1.914180968491539,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.6005338258248891,2.627312527959984
35200,1112.75,1.3,9.5,-2.0,4399.699,93.55475,0,2.6061377424172565,1.9137926842883117,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.583919017661343,2.626695347124089
35300,1113.25,1.3,9.5,-2.0,4399.126,93.5508,0,2.605433402674498,1.9134053806007496,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.5949955564370404,2.6260784846641516
35400,1113.0,1.3,9.5,-2.0,4398.551,93.54684,0,2.604726604503317,1.913017096397524,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.5894572870491916,2.6254597103696047
35500,1113.0,1.3,9.5,-2.0,4397.9746,93.542885,0,2.6040180854322403,1.9126293024521293,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.5894572870491916,2.6248403622720544
35600,1113.0,1.3,9.5,-2.0,4397.3965,93.53894,0,2.6033074766970064,1.9122424890223995,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.5894572870491916,2.624220567690308
35700,1114.75,1.3,9.5,-2.0,4396.8174,93.53499,0,2.602595638747561,1.9118551853348373,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.6282251727641328,2.623599817191256
35800,1115.25,1.3,9.5,-2.0,4396.2363,93.531044,0,2.6018813423696945,1.9114682738535416,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.6393017115398303,2.622978046752357
35900,1117.25,1.3,9.5,-2.0,4395.6543,93.52711,0,2.601165939699039,1.911082538991043,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.6836078666426202,2.622356467149568
36000,1116.75,1.3,9.5,-2.0,4395.0703,93.52316,0,2.6004480785999613,1.9106952353034823,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.6725313278669227,2.6217325934715565
36100,1114.75,1.3,9.5,-2.0,4394.4854,93.519226,0,2.599729111208093,1.9103095004409838,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.6282251727641328,2.6211091654567285
36200,1114.5,1.3,9.5,-2.0,4393.899,93.51529,0,2.5990082999949102,1.9099235694753516,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.622686903376284,2.6204846539531714
36300,1114.75,1.3,9.5,-2.0,4393.311,93.51136,0,2.598285522038989,1.9095382268191194,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.6282251727641328,2.6198595048766893
36400,1115.25,1.3,9.5,-2.0,4392.7217,93.50742,0,2.597561146104595,1.9091519036472224,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.6393017115398303,2.61923289013402
36500,1116.25,1.3,9.5,-2.0,4392.131,93.503494,0,2.596835049270305,1.9087669531972566,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.6614547890912252,2.618606274949268
36600,1117.75,1.3,9.5,-2.0,4391.5386,93.49957,0,2.596106862771857,1.9083821988504233,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.6946844054183177,2.6179787036261684
36700,1117.5,1.3,9.5,-2.0,4390.9453,93.49564,0,2.5953775699806196,1.9079968561941896,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.689146136030469,2.617350176417341
36800,1117.75,1.3,9.5,-2.0,4390.35,93.49172,0,2.5946458187609602,1.9076124940536225,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.6946844054183177,2.6167210115092785
36900,1116.75,1.3,9.5,-2.0,4389.754,93.48781,0,2.593913207091353,1.907229112428719,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.6725313278669227,2.61609203750048
37000,1117.75,1.3,9.5,-2.0,4389.156,93.48389,0,2.593178136993325,1.906844750288152,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.6946844054183177,2.615461151657073
37100,1116.25,1.3,9.5,-2.0,4388.5566,93.47997,0,2.5924413459954017,1.9064603881475835,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.6614547890912252,2.614829373476818
37200,1116.75,1.3,9.5,-2.0,4387.956,93.47607,0,2.5917030799404257,1.9060779870383464,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.6725313278669227,2.6141981045717873
37300,1117.0,1.3,9.5,-2.0,4387.354,93.47215,0,2.5909630929855547,1.905693624897778,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.6780695972547715,2.6135646691945333
37400,1117.25,1.3,9.5,-2.0,4386.7505,93.46825,0,2.590221262209367,1.9053112237885397,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.6836078666426202,2.6129315518774634
37500,1116.75,1.3,9.5,-2.0,4386.1455,93.46435,0,2.589477587611863,1.904928822679301,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.6725313278669227,2.6122974784852007
37600,1117.75,1.3,9.5,-2.0,4385.539,93.46044,0,2.588732069193044,1.9045454410543992,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.6946844054183177,2.6116618119500603
37700,1118.25,1.3,9.5,-2.0,4384.9316,93.45654,0,2.5879854444814345,1.9041630399451606,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.7057609441940154,2.6110262088374907
37800,1118.25,1.3,9.5,-2.0,4384.3223,93.45265,0,2.587236484262825,1.9037816193515873,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.7057609441940154,2.6103900317640325
37900,1118.5,1.3,9.5,-2.0,4383.712,93.44875,0,2.586486294830005,1.903399218242349,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.711299213581864,2.6097525802394257
38000,1118.25,1.3,9.5,-2.0,4383.1,93.44486,0,2.5857340157330264,1.9030177976487754,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.7057609441940154,2.6091146822306217
38100,1117.25,1.3,9.5,-2.0,4382.4863,93.44097,0,2.5849796469718886,1.9026363770552006,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.6836078666426202,2.6084757006699326
38200,1117.75,1.3,9.5,-2.0,4381.872,93.43709,0,2.584224540682226,1.9022559369772922,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.6946844054183177,2.607836973746856
38300,1118.25,1.3,9.5,-2.0,4381.256,93.433205,0,2.5834673447284042,1.9018750066415513,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.7057609441940154,2.6071968447380507
38400,1116.75,1.3,9.5,-2.0,4380.638,93.42932,0,2.5827076903461608,1.9014940763058104,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.6725313278669227,2.6065554409623233
38500,1116.75,1.3,9.5,-2.0,4380.0195,93.425446,0,2.5819474213568125,1.9011142245372994,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.6725313278669227,2.6059144192693204
38600,1115.75,1.3,9.5,-2.0,4379.399,93.42157,0,2.5811846939390426,1.9007341766656574,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.6503782503155278,2.6052719953958587
38700,1114.75,1.3,9.5,-2.0,4378.7773,93.417694,0,2.580420491464219,1.9003541287940138,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.6282251727641328,2.604628806662242
38800,1114.5,1.3,9.5,-2.0,4378.1543,93.413826,0,2.5796546910109224,1.899974865334903,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.622686903376284,2.6039852989842767
38900,1113.75,1.3,9.5,-2.0,4377.53,93.40996,0,2.578887292579151,1.8995957979789244,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.6060720952127379,2.6033410901213485
39000,1113.75,1.3,9.5,-2.0,4376.9043,93.40609,0,2.5781181732474856,1.8992163384166811,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.6060720952127379,2.6026957340945
39100,1112.75,1.3,9.5,-2.0,4376.277,93.40223,0,2.577347087173082,1.8988378593701014,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.583919017661343,2.6020499953218006
39200,1110.75,1.3,9.5,-2.0,4375.6484,93.39837,0,2.576574403120205,1.8984593803235217,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.539612862558553,2.6014034279506015
39300,1110.75,1.3,9.5,-2.0,4375.0186,93.394516,0,2.575800244010275,1.8980814895863407,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.539612862558553,2.600756477959861
39400,1111.75,1.3,9.5,-2.0,4374.387,93.39066,0,2.575023872314765,1.8977034027460271,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.561765940109948,2.6001082532653528
39500,1111.75,1.3,9.5,-2.0,4373.7544,93.38681,0,2.574246271405045,1.8973259042151125,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.561765940109948,2.5994597734279963
39600,1110.25,1.3,9.5,-2.0,4373.12,93.38296,0,2.573466457909746,1.8969484056841979,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.5285363237828555,2.598810146300409
39700,1110.25,1.3,9.5,-2.0,4372.485,93.37911,0,2.5726859068859196,1.896570907153283,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.5285363237828555,2.5981601367427447
39800,1109.75,1.3,9.5,-2.0,4371.848,93.37527,0,2.5719028974336724,1.8961943891380333,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.517459785007158,2.5975094894858457
39900,1110.75,1.3,9.5,-2.0,4371.21,93.37143,0,2.5711186587672143,1.8958178711227838,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.539612862558553,2.596858204845486
40000,1109.25,1.3,9.5,-2.0,4370.5703,93.36759,0,2.570332330436598,1.895441353107534,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.5063832462314606,2.5962058366532417
40100,1111.25,1.3,9.5,-2.0,4369.9297,93.363754,0,2.5695448958131912,1.8950652272985493,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.5506894013342505,2.595553149642956
40200,1111.0,1.3,9.5,-2.0,4369.287,93.359924,0,2.5687548798399433,1.8946896897989647,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.5451511319464017,2.594899506368016
40300,1111.25,1.3,9.5,-2.0,4368.6436,93.356094,0,2.5679640034167472,1.8943141522993785,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.5506894013342505,2.5942454169246516
40400,1111.5,1.3,9.5,-2.0,4367.9985,93.35227,0,2.567171037329392,1.8939392031091926,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.5562276707220992,2.5935906261700157
40500,1110.25,1.3,9.5,-2.0,4367.352,93.34844,0,2.566376350342143,1.8935636656096066,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.5285363237828555,2.5929345608379215
40600,1109.25,1.3,9.5,-2.0,4366.7046,93.34463,0,2.5655805570621038,1.8931900891413507,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.5063832462314606,2.5922791959960874
40700,1109.0,1.3,9.5,-2.0,4366.0557,93.340805,0,2.564782919960748,1.8928150418995984,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.5008449768436118,2.59162191947753
40800,1109.0,1.3,9.5,-2.0,4365.405,93.33699,0,2.5639830702738133,1.8924409751735098,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.5008449768436118,2.590964132736429
40900,1109.0,1.3,9.5,-2.0,4364.7534,93.33318,0,2.5631821142940887,1.8920673987052539,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.5008449768436118,2.590306090884057
41000,1108.25,1.3,9.5,-2.0,4364.1,93.32937,0,2.5623789457287858,1.891693822236998,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.4842301686800654,2.5896469017414554
41100,1107.75,1.3,9.5,-2.0,4363.446,93.32557,0,2.5615750396349553,1.891321226284407,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.473153629904368,2.588987967236464
41200,1108.75,1.3,9.5,-2.0,4362.79,93.32176,0,2.5607686751127035,1.890947649816151,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.4953067074557629,2.588327120896863
41300,1109.75,1.3,9.5,-2.0,4362.133,93.31796,0,2.559961081376241,1.89057505386356,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.517459785007158,2.5876662742414873
41400,1110.0,1.3,9.5,-2.0,4361.474,93.31416,0,2.5591510292113573,1.890202457910969,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.5229980543950068,2.58700415281919
41500,1109.25,1.3,9.5,-2.0,4360.8145,93.31037,0,2.5583403624393686,1.889830842474043,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.5063832462314606,2.5863423497728495
41600,1109.5,1.3,9.5,-2.0,4360.1533,93.30658,0,2.5575276060032204,1.8894592270371158,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.5119215156193093,2.5856794631746234
41700,1111.75,1.3,9.5,-2.0,4359.4907,93.30279,0,2.556713128667178,1.8890876116001898,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.561765940109948,2.5850156842395524
41800,1112.75,1.3,9.5,-2.0,4358.8267,93.299,0,2.5558969304312393,1.8887159961632638,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.583919017661343,2.5843510129676353
41900,1111.25,1.3,9.5,-2.0,4358.1616,93.29523,0,2.555079380059671,1.8883463417576665,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.5506894013342505,2.5836869147092867
42000,1112.25,1.3,9.5,-2.0,4357.495,93.29144,0,2.5542599858667847,1.8879747263207391,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.5728424788856454,2.583020586240369
42100,1114.25,1.3,9.5,-2.0,4356.827,93.28767,0,2.5534388707740043,1.8876050719151434,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.6171486339884353,2.582354639569983
42200,1113.75,1.3,9.5,-2.0,4356.158,93.2839,0,2.552616526467013,1.887235417509546,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.6060720952127379,2.581688055516134
42300,1115.25,1.3,9.5,-2.0,4355.488,93.28013,0,2.551792952945811,1.8868657631039487,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.6393017115398303,2.581020834078824
42400,1116.25,1.3,9.5,-2.0,4354.816,93.27636,0,2.5509669209961867,1.8864961086983514,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.6614547890912252,2.5803523378745914
42500,1116.25,1.3,9.5,-2.0,4354.1426,93.27259,0,2.5501391681466683,1.886126454292754,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.6614547890912252,2.5796829493335127
42600,1117.25,1.3,9.5,-2.0,4353.4683,93.26884,0,2.5493103090043605,1.885758760918487,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.6836078666426202,2.5790142612826954
42700,1116.75,1.3,9.5,-2.0,4352.7925,93.265076,0,2.548479606040735,1.8853896948222884,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.6725313278669227,2.5783437252619215
42800,1118.75,1.3,9.5,-2.0,4352.115,93.26132,0,2.5476468134129524,1.8850214131386223,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.7168374829697128,2.5776726153434146
42900,1117.25,1.3,9.5,-2.0,4351.4365,93.25757,0,2.5468127915709586,1.8846537197643551,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.6836078666426202,2.5770012502820587
43000,1117.0,1.3,9.5,-2.0,4350.757,93.25382,0,2.5459775405147544,1.8842860263900878,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.6780695972547715,2.5763292478372417
43100,1117.75,1.3,9.5,-2.0,4350.0757,93.25008,0,2.5451400768729715,1.8839193135314842,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.6946844054183177,2.5756567351698814
43200,1117.5,1.3,9.5,-2.0,4349.3936,93.24634,0,2.5443016298598193,1.883552600672882,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.689146136030469,2.574983712595753
43300,1114.75,1.3,9.5,-2.0,4348.71,93.2426,0,2.5434613390253507,1.8831858878142784,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.6282251727641328,2.574309733946431
43400,1114.75,1.3,9.5,-2.0,4348.025,93.23886,0,2.5426193272909865,1.8828191749556762,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.6282251727641328,2.573634862960264
43500,1115.0,1.3,9.5,-2.0,4347.3384,93.23513,0,2.541775348813886,1.8824534426127377,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.6337634421519815,2.572959609228247
43600,1115.25,1.3,9.5,-2.0,4346.651,93.2314,0,2.540930386965417,1.882087710269799,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.6393017115398303,2.57228384558946
43700,1115.5,1.3,9.5,-2.0,4345.962,93.22768,0,2.5400834583742116,1.8817229584425268,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.644839980927679,2.5716076992048236
43800,1114.75,1.3,9.5,-2.0,4345.2715,93.22395,0,2.539234685961688,1.8813572260995883,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.6282251727641328,2.5709299596773065
43900,1114.25,1.3,9.5,-2.0,4344.58,93.22023,0,2.538384684334955,1.8809924742723148,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.6171486339884353,2.5702522198340163
44000,1114.25,1.3,9.5,-2.0,4343.887,93.216515,0,2.5375328388869054,1.8806282127028737,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.6171486339884353,2.5695738424493775
44100,1114.75,1.3,9.5,-2.0,4343.1934,93.21281,0,2.53668025591033,1.8802649316490976,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.6282251727641328,2.56889571970235
44200,1115.0,1.3,9.5,-2.0,4342.4976,93.20909,0,2.5358249686624896,1.879900179821824,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.6337634421519815,2.568215239110175
44300,1116.25,1.3,9.5,-2.0,4341.8013,93.20539,0,2.5349690668075455,1.879537389025879,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.6614547890912252,2.5675357139616453
44400,1116.25,1.3,9.5,-2.0,4341.103,93.20168,0,2.5341107065241792,1.8791736177142706,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.6614547890912252,2.5668542769785057
44500,1116.25,1.3,9.5,-2.0,4340.404,93.19798,0,2.5332514857908657,1.8788108269183272,1.634003067245518,-0.29108558820355096,-0.438436931149076,1.6614547890912252,2.566173030894631
